Record ID,Employee ID,Employee Name,Team,Process,Date,Shift,Records Received,Records Processed,Records Pending,Errors,Rework,SLA Target,SLA Achieved,Processing Time,Working Hours,Quality Score,Attendance,Status,Productivity,Productivity %,Error Rate %,Accuracy %,Rework Rate %,SLA %,SLA Breach,Attendance %,Absenteeism %,Processing Ratio %,Opening Backlog,Closing Backlog,Backlog Status,Productivity Band,Quality Band,SLA Band
REC001017,EMP017,Employee 017,Team B,Data Entry,2026-07-26,Afternoon,101,102,0,10,5,95,87,6.69,8.0,90.42,Present,Completed,12.75,85.0,9.8,90.2,4.9,85.29,Yes,100,0,100.99,21766,21398,Backlog Exists,Average,Average,Breached
REC001018,EMP018,Employee 018,Team B,Data Entry,2026-07-26,Morning,111,112,0,7,3,95,104,6.0,8.0,94.15,Present,Completed,14.0,93.33,6.25,93.75,2.68,92.86,Yes,100,0,100.9,21766,21398,Backlog Exists,High,Average,At Risk
REC001019,EMP019,Employee 019,Team B,Data Entry,2026-07-26,Night,129,130,0,2,4,95,127,3.7,8.0,98.31,Present,Completed,16.25,100.0,1.54,98.46,3.08,97.69,No,100,0,100.78,21766,21398,Backlog Exists,High,Excellent,Met
REC001020,EMP020,Employee 020,Team B,Data Entry,2026-07-26,Afternoon,72,72,0,7,1,95,55,6.18,8.0,90.01,Present,Completed,9.0,60.0,9.72,90.28,1.39,76.39,Yes,100,0,100.0,21766,21398,Backlog Exists,Low,Average,Breached
REC001021,EMP021,Employee 021,Team C,Application Processing,2026-07-26,Afternoon,123,149,0,2,4,95,136,6.4,8.0,98.87,Present,Completed,18.62,100.0,1.34,98.66,2.68,91.28,Yes,100,0,121.14,21766,21398,Backlog Exists,High,Excellent,At Risk
REC001022,EMP022,Employee 022,Team C,Application Processing,2026-07-26,General,94,114,0,4,3,95,109,6.72,8.0,96.58,Present,Completed,14.25,95.0,3.51,96.49,2.63,95.61,No,100,0,121.28,21766,21398,Backlog Exists,High,Good,Met
REC001023,EMP023,Employee 023,Team C,Application Processing,2026-07-26,Night,87,105,0,3,2,95,101,4.37,8.0,97.55,Present,Completed,13.12,87.5,2.86,97.14,1.9,96.19,No,100,0,120.69,21766,21398,Backlog Exists,Average,Good,Met
REC001024,EMP024,Employee 024,Team C,Application Processing,2026-07-26,Night,58,70,0,2,0,95,64,5.65,8.0,97.07,Present,Completed,8.75,58.33,2.86,97.14,0.0,91.43,Yes,100,0,120.69,21766,21398,Backlog Exists,Low,Good,At Risk
REC001025,EMP025,Employee 025,Team C,Application Processing,2026-07-26,Afternoon,74,90,0,5,3,95,82,4.64,8.0,94.04,Present,Completed,11.25,75.0,5.56,94.44,3.33,91.11,Yes,100,0,121.62,21766,21398,Backlog Exists,Average,Average,At Risk
REC001026,EMP026,Employee 026,Team C,Application Processing,2026-07-26,Afternoon,97,117,0,3,3,95,107,6.08,8.0,97.71,Present,Completed,14.62,97.5,2.56,97.44,2.56,91.45,Yes,100,0,120.62,21766,21398,Backlog Exists,High,Good,At Risk
REC001027,EMP027,Employee 027,Team C,Application Processing,2026-07-26,Afternoon,97,117,0,3,1,95,109,5.58,8.0,97.33,Present,Completed,14.62,97.5,2.56,97.44,0.85,93.16,Yes,100,0,120.62,21766,21398,Backlog Exists,High,Good,At Risk
REC001028,EMP028,Employee 028,Team C,Application Processing,2026-07-26,Morning,54,66,0,7,2,95,55,4.61,8.0,89.75,Present,Completed,8.25,55.0,10.61,89.39,3.03,83.33,Yes,100,0,122.22,21766,21398,Backlog Exists,Low,Needs Improvement,Breached
REC001029,EMP029,Employee 029,Team C,Application Processing,2026-07-26,Morning,104,126,0,2,3,95,125,4.32,8.0,98.22,Present,Completed,15.75,100.0,1.59,98.41,2.38,99.21,No,100,0,121.15,21766,21398,Backlog Exists,High,Excellent,Met
REC001030,EMP030,Employee 030,Team C,Application Processing,2026-07-26,General,55,67,0,8,1,95,54,5.18,8.0,88.1,Present,Completed,8.38,55.83,11.94,88.06,1.49,80.6,Yes,100,0,121.82,21766,21398,Backlog Exists,Low,Needs Improvement,Breached
REC001031,EMP031,Employee 031,Team D,Quality Review,2026-07-26,General,35,35,0,1,0,95,33,6.93,4.0,96.54,Half Day,Completed,8.75,58.33,2.86,97.14,0.0,94.29,Yes,50,0,100.0,21766,21398,Backlog Exists,Low,Good,At Risk
REC001032,EMP032,Employee 032,Team D,Quality Review,2026-07-26,Afternoon,64,64,0,6,1,95,50,7.39,8.0,90.79,Present,Completed,8.0,53.33,9.38,90.62,1.56,78.12,Yes,100,0,100.0,21766,21398,Backlog Exists,Low,Average,Breached
REC001033,EMP033,Employee 033,Team D,Quality Review,2026-07-26,Morning,74,74,0,3,0,95,67,4.17,8.0,95.39,Present,Completed,9.25,61.67,4.05,95.95,0.0,90.54,Yes,100,0,100.0,21766,21398,Backlog Exists,Low,Good,At Risk
REC001034,EMP034,Employee 034,Team D,Quality Review,2026-07-26,Night,54,55,0,4,3,95,51,5.72,8.0,92.79,Present,Completed,6.88,45.83,7.27,92.73,5.45,92.73,Yes,100,0,101.85,21766,21398,Backlog Exists,Low,Average,At Risk
REC001035,EMP035,Employee 035,Team D,Quality Review,2026-07-26,Morning,76,76,0,3,2,95,69,4.89,8.0,96.05,Present,Completed,9.5,63.33,3.95,96.05,2.63,90.79,Yes,100,0,100.0,21766,21398,Backlog Exists,Low,Good,At Risk
REC001036,EMP036,Employee 036,Team D,Quality Review,2026-07-26,Night,58,58,0,2,0,95,53,6.89,8.0,96.22,Present,Completed,7.25,48.33,3.45,96.55,0.0,91.38,Yes,100,0,100.0,21766,21398,Backlog Exists,Low,Good,At Risk
REC001037,EMP037,Employee 037,Team D,Quality Review,2026-07-26,Afternoon,108,108,0,3,2,95,100,2.97,8.0,97.11,Present,Completed,13.5,90.0,2.78,97.22,1.85,92.59,Yes,100,0,100.0,21766,21398,Backlog Exists,High,Good,At Risk
REC001038,EMP038,Employee 038,Team D,Quality Review,2026-07-26,General,74,74,0,5,0,95,69,4.3,8.0,93.48,Present,Completed,9.25,61.67,6.76,93.24,0.0,93.24,Yes,100,0,100.0,21766,21398,Backlog Exists,Low,Average,At Risk
REC001039,EMP039,Employee 039,Team D,Quality Review,2026-07-26,Morning,76,76,0,2,0,95,69,3.45,7.5,97.89,Late,Completed,10.13,67.56,2.63,97.37,0.0,90.79,Yes,100,0,100.0,21766,21398,Backlog Exists,Low,Good,At Risk
REC001040,EMP040,Employee 040,Team D,Quality Review,2026-07-26,Night,46,48,0,5,1,95,43,4.26,8.0,90.46,Present,Completed,6.0,40.0,10.42,89.58,2.08,89.58,Yes,100,0,104.35,21766,21398,Backlog Exists,Low,Average,Breached
REC001041,EMP001,Employee 001,Team A,Document Verification,2026-07-27,General,121,74,47,2,1,95,65,4.04,8.0,97.68,Present,Partial,9.25,61.67,2.7,97.3,1.35,87.84,Yes,100,0,61.16,21398,23137,Backlog Exists,Low,Good,Breached
REC001042,EMP002,Employee 002,Team A,Document Verification,2026-07-27,General,0,0,0,0,0,95,0,4.41,0.0,93.09,Absent,Pending,0.0,0.0,0.0,100.0,0.0,0.0,Yes,0,100,0.0,21398,23137,Backlog Exists,Low,Average,Breached
REC001043,EMP003,Employee 003,Team A,Document Verification,2026-07-27,General,86,53,33,3,0,95,47,6.22,4.0,95.05,Half Day,Partial,13.25,88.33,5.66,94.34,0.0,88.68,Yes,50,0,61.63,21398,23137,Backlog Exists,Average,Good,Breached
REC001044,EMP004,Employee 004,Team A,Document Verification,2026-07-27,Night,125,76,49,3,2,95,69,4.24,8.0,96.08,Present,Partial,9.5,63.33,3.95,96.05,2.63,90.79,Yes,100,0,60.8,21398,23137,Backlog Exists,Low,Good,At Risk
REC001045,EMP005,Employee 005,Team A,Document Verification,2026-07-27,Night,212,129,83,2,2,95,127,3.73,8.0,98.45,Present,Partial,16.12,100.0,1.55,98.45,1.55,98.45,No,100,0,60.85,21398,23137,Backlog Exists,High,Excellent,Met
REC001046,EMP006,Employee 006,Team A,Document Verification,2026-07-27,Afternoon,184,112,72,7,3,95,103,5.24,8.0,93.68,Present,Partial,14.0,93.33,6.25,93.75,2.68,91.96,Yes,100,0,60.87,21398,23137,Backlog Exists,High,Average,At Risk
REC001047,EMP007,Employee 007,Team A,Document Verification,2026-07-27,General,136,83,53,4,2,95,65,5.37,8.0,94.73,Present,Partial,10.38,69.17,4.82,95.18,2.41,78.31,Yes,100,0,61.03,21398,23137,Backlog Exists,Low,Average,Breached
REC001048,EMP008,Employee 008,Team A,Document Verification,2026-07-27,General,171,104,67,3,1,95,94,6.96,8.0,96.68,Present,Partial,13.0,86.67,2.88,97.12,0.96,90.38,Yes,100,0,60.82,21398,23137,Backlog Exists,Average,Good,At Risk
REC001049,EMP009,Employee 009,Team A,Document Verification,2026-07-27,General,86,52,34,6,1,95,39,6.88,8.0,88.71,Present,Partial,6.5,43.33,11.54,88.46,1.92,75.0,Yes,100,0,60.47,21398,23137,Backlog Exists,Low,Needs Improvement,Breached
REC001050,EMP010,Employee 010,Team A,Document Verification,2026-07-27,General,122,77,45,1,0,95,75,6.01,4.0,99.02,Half Day,Partial,19.25,100.0,1.3,98.7,0.0,97.4,No,50,0,63.11,21398,23137,Backlog Exists,High,Excellent,Met
REC001051,EMP011,Employee 011,Team B,Data Entry,2026-07-27,General,132,84,48,4,3,95,80,3.41,8.0,95.28,Present,Partial,10.5,70.0,4.76,95.24,3.57,95.24,No,100,0,63.64,21398,23137,Backlog Exists,Low,Good,Met
REC001052,EMP012,Employee 012,Team B,Data Entry,2026-07-27,Afternoon,183,117,66,1,3,95,108,5.47,8.0,99.23,Present,Partial,14.62,97.5,0.85,99.15,2.56,92.31,Yes,100,0,63.93,21398,23137,Backlog Exists,High,Excellent,At Risk
REC001053,EMP013,Employee 013,Team B,Data Entry,2026-07-27,Night,114,73,41,5,2,95,70,5.61,8.0,93.56,Present,Partial,9.12,60.83,6.85,93.15,2.74,95.89,No,100,0,64.04,21398,23137,Backlog Exists,Low,Average,Met
REC001054,EMP014,Employee 014,Team B,Data Entry,2026-07-27,Morning,159,101,58,3,2,95,90,5.57,8.0,96.87,Present,Partial,12.62,84.17,2.97,97.03,1.98,89.11,Yes,100,0,63.52,21398,23137,Backlog Exists,Average,Good,Breached
REC001055,EMP015,Employee 015,Team B,Data Entry,2026-07-27,Night,73,47,26,5,1,95,36,5.63,8.0,90.29,Present,Partial,5.88,39.17,10.64,89.36,2.13,76.6,Yes,100,0,64.38,21398,23137,Backlog Exists,Low,Average,Breached
REC001056,EMP016,Employee 016,Team B,Data Entry,2026-07-27,Night,206,132,74,0,1,95,125,3.42,8.0,99.81,Present,Partial,16.5,100.0,0.0,100.0,0.76,94.7,Yes,100,0,64.08,21398,23137,Backlog Exists,High,Excellent,At Risk
REC001057,EMP017,Employee 017,Team B,Data Entry,2026-07-27,Afternoon,138,88,50,9,4,95,73,5.22,8.0,89.32,Present,Partial,11.0,73.33,10.23,89.77,4.55,82.95,Yes,100,0,63.77,21398,23137,Backlog Exists,Low,Needs Improvement,Breached
REC001058,EMP018,Employee 018,Team B,Data Entry,2026-07-27,Morning,186,119,67,4,3,95,114,6.81,8.0,96.65,Present,Partial,14.88,99.17,3.36,96.64,2.52,95.8,No,100,0,63.98,21398,23137,Backlog Exists,High,Good,Met
REC001059,EMP019,Employee 019,Team B,Data Entry,2026-07-27,Night,177,113,64,2,3,95,111,6.19,8.0,98.08,Present,Partial,14.12,94.17,1.77,98.23,2.65,98.23,No,100,0,63.84,21398,23137,Backlog Exists,High,Excellent,Met
REC001060,EMP020,Employee 020,Team B,Data Entry,2026-07-27,Afternoon,75,50,25,4,1,95,43,4.83,8.0,91.71,Present,Partial,6.25,41.67,8.0,92.0,2.0,86.0,Yes,100,0,66.67,21398,23137,Backlog Exists,Low,Average,Breached
REC001061,EMP021,Employee 021,Team C,Application Processing,2026-07-27,Afternoon,150,107,43,1,3,95,102,6.73,8.0,98.78,Present,Partial,13.38,89.17,0.93,99.07,2.8,95.33,No,100,0,71.33,21398,23137,Backlog Exists,Average,Excellent,Met
REC001062,EMP022,Employee 022,Team C,Application Processing,2026-07-27,General,158,112,46,6,1,95,101,6.36,8.0,94.69,Present,Partial,14.0,93.33,5.36,94.64,0.89,90.18,Yes,100,0,70.89,21398,23137,Backlog Exists,High,Average,At Risk
REC001063,EMP023,Employee 023,Team C,Application Processing,2026-07-27,Night,176,125,51,4,3,95,122,4.85,8.0,97.1,Present,Partial,15.62,100.0,3.2,96.8,2.4,97.6,No,100,0,71.02,21398,23137,Backlog Exists,High,Good,Met
REC001064,EMP024,Employee 024,Team C,Application Processing,2026-07-27,Night,145,103,42,3,1,95,93,5.46,8.0,96.95,Present,Partial,12.88,85.83,2.91,97.09,0.97,90.29,Yes,100,0,71.03,21398,23137,Backlog Exists,Average,Good,At Risk
REC001065,EMP025,Employee 025,Team C,Application Processing,2026-07-27,Afternoon,161,114,47,4,2,95,105,4.61,8.0,96.45,Present,Partial,14.25,95.0,3.51,96.49,1.75,92.11,Yes,100,0,70.81,21398,23137,Backlog Exists,High,Good,At Risk
REC001066,EMP026,Employee 026,Team C,Application Processing,2026-07-27,Afternoon,0,0,0,0,0,95,0,3.71,0.0,97.11,Leave,Pending,0.0,0.0,0.0,100.0,0.0,0.0,Yes,0,100,0.0,21398,23137,Backlog Exists,Low,Good,Breached
REC001067,EMP027,Employee 027,Team C,Application Processing,2026-07-27,Afternoon,108,76,32,4,1,95,69,6.58,8.0,94.83,Present,Partial,9.5,63.33,5.26,94.74,1.32,90.79,Yes,100,0,70.37,21398,23137,Backlog Exists,Low,Average,At Risk
REC001068,EMP028,Employee 028,Team C,Application Processing,2026-07-27,Morning,99,70,29,8,2,95,58,7.11,8.0,88.74,Present,Partial,8.75,58.33,11.43,88.57,2.86,82.86,Yes,100,0,70.71,21398,23137,Backlog Exists,Low,Needs Improvement,Breached
REC001069,EMP029,Employee 029,Team C,Application Processing,2026-07-27,Morning,146,103,43,1,2,95,100,4.48,8.0,99.03,Present,Partial,12.88,85.83,0.97,99.03,1.94,97.09,No,100,0,70.55,21398,23137,Backlog Exists,Average,Excellent,Met
REC001070,EMP030,Employee 030,Team C,Application Processing,2026-07-27,General,108,78,30,4,0,95,58,6.83,8.0,94.56,Present,Partial,9.75,65.0,5.13,94.87,0.0,74.36,Yes,100,0,72.22,21398,23137,Backlog Exists,Low,Average,Breached
REC001071,EMP031,Employee 031,Team D,Quality Review,2026-07-27,General,138,92,46,3,2,95,86,5.27,8.0,96.79,Present,Partial,11.5,76.67,3.26,96.74,2.17,93.48,Yes,100,0,66.67,21398,23137,Backlog Exists,Average,Good,At Risk
REC001072,EMP032,Employee 032,Team D,Quality Review,2026-07-27,Afternoon,71,48,23,3,0,95,42,5.9,8.0,92.79,Present,Partial,6.0,40.0,6.25,93.75,0.0,87.5,Yes,100,0,67.61,21398,23137,Backlog Exists,Low,Average,Breached
REC001073,EMP033,Employee 033,Team D,Quality Review,2026-07-27,Morning,163,109,54,5,4,95,100,6.5,8.0,95.18,Present,Partial,13.62,90.83,4.59,95.41,3.67,91.74,Yes,100,0,66.87,21398,23137,Backlog Exists,High,Good,At Risk
REC001074,EMP034,Employee 034,Team D,Quality Review,2026-07-27,Night,92,61,31,6,4,95,56,3.42,8.0,90.11,Present,Partial,7.62,50.83,9.84,90.16,6.56,91.8,Yes,100,0,66.3,21398,23137,Backlog Exists,Low,Average,At Risk
REC001075,EMP035,Employee 035,Team D,Quality Review,2026-07-27,Morning,113,75,38,3,2,95,70,6.71,8.0,96.44,Present,Partial,9.38,62.5,4.0,96.0,2.67,93.33,Yes,100,0,66.37,21398,23137,Backlog Exists,Low,Good,At Risk
REC001076,EMP036,Employee 036,Team D,Quality Review,2026-07-27,Night,114,76,38,2,1,95,68,4.37,8.0,97.02,Present,Partial,9.5,63.33,2.63,97.37,1.32,89.47,Yes,100,0,66.67,21398,23137,Backlog Exists,Low,Good,Breached
REC001077,EMP037,Employee 037,Team D,Quality Review,2026-07-27,Afternoon,153,102,51,3,2,95,97,4.49,8.0,97.5,Present,Partial,12.75,85.0,2.94,97.06,1.96,95.1,No,100,0,66.67,21398,23137,Backlog Exists,Average,Good,Met
REC001078,EMP038,Employee 038,Team D,Quality Review,2026-07-27,General,115,77,38,4,1,95,70,3.44,8.0,94.57,Present,Partial,9.62,64.17,5.19,94.81,1.3,90.91,Yes,100,0,66.96,21398,23137,Backlog Exists,Low,Average,At Risk
REC001079,EMP039,Employee 039,Team D,Quality Review,2026-07-27,Morning,105,70,35,3,1,95,67,3.41,8.0,95.21,Present,Partial,8.75,58.33,4.29,95.71,1.43,95.71,No,100,0,66.67,21398,23137,Backlog Exists,Low,Good,Met
REC001080,EMP040,Employee 040,Team D,Quality Review,2026-07-27,Night,71,51,20,6,0,95,41,6.87,8.0,88.34,Present,Partial,6.38,42.5,11.76,88.24,0.0,80.39,Yes,100,0,71.83,21398,23137,Backlog Exists,Low,Needs Improvement,Breached
REC001081,EMP001,Employee 001,Team A,Document Verification,2026-07-28,General,105,79,26,2,0,95,75,4.98,8.0,97.08,Present,Partial,9.88,65.83,2.53,97.47,0.0,94.94,Yes,100,0,75.24,23137,24535,Backlog Exists,Low,Good,At Risk
REC001082,EMP002,Employee 002,Team A,Document Verification,2026-07-28,General,85,64,21,4,2,95,60,3.65,8.0,93.67,Present,Partial,8.0,53.33,6.25,93.75,3.12,93.75,Yes,100,0,75.29,23137,24535,Backlog Exists,Low,Average,At Risk
REC001083,EMP003,Employee 003,Team A,Document Verification,2026-07-28,General,132,99,33,7,1,95,92,3.72,8.0,93.17,Present,Partial,12.38,82.5,7.07,92.93,1.01,92.93,Yes,100,0,75.0,23137,24535,Backlog Exists,Average,Average,At Risk
REC001084,EMP004,Employee 004,Team A,Document Verification,2026-07-28,Night,117,87,30,5,0,95,82,6.24,8.0,94.13,Present,Partial,10.88,72.5,5.75,94.25,0.0,94.25,Yes,100,0,74.36,23137,24535,Backlog Exists,Low,Average,At Risk
REC001085,EMP005,Employee 005,Team A,Document Verification,2026-07-28,Night,169,127,42,1,1,95,126,5.13,8.0,99.39,Present,Partial,15.88,100.0,0.79,99.21,0.79,99.21,No,100,0,75.15,23137,24535,Backlog Exists,High,Excellent,Met
REC001086,EMP006,Employee 006,Team A,Document Verification,2026-07-28,Afternoon,91,68,23,3,1,95,63,5.08,8.0,95.24,Present,Partial,8.5,56.67,4.41,95.59,1.47,92.65,Yes,100,0,74.73,23137,24535,Backlog Exists,Low,Good,At Risk
REC001087,EMP007,Employee 007,Team A,Document Verification,2026-07-28,General,62,47,15,3,1,95,42,6.5,8.0,93.85,Present,Partial,5.88,39.17,6.38,93.62,2.13,89.36,Yes,100,0,75.81,23137,24535,Backlog Exists,Low,Average,Breached
REC001088,EMP008,Employee 008,Team A,Document Verification,2026-07-28,General,112,84,28,6,2,95,77,3.96,8.0,93.1,Present,Partial,10.5,70.0,7.14,92.86,2.38,91.67,Yes,100,0,75.0,23137,24535,Backlog Exists,Low,Average,At Risk
REC001089,EMP009,Employee 009,Team A,Document Verification,2026-07-28,General,0,0,0,0,0,95,0,8.23,0.0,88.87,Absent,Pending,0.0,0.0,0.0,100.0,0.0,0.0,Yes,0,100,0.0,23137,24535,Backlog Exists,Low,Needs Improvement,Breached
REC001090,EMP010,Employee 010,Team A,Document Verification,2026-07-28,General,167,126,41,1,3,95,125,5.02,8.0,99.38,Present,Partial,15.75,100.0,0.79,99.21,2.38,99.21,No,100,0,75.45,23137,24535,Backlog Exists,High,Excellent,Met
REC001091,EMP011,Employee 011,Team B,Data Entry,2026-07-28,General,0,0,0,0,0,95,0,3.05,0.0,93.82,Leave,Pending,0.0,0.0,0.0,100.0,0.0,0.0,Yes,0,100,0.0,23137,24535,Backlog Exists,Low,Average,Breached
REC001092,EMP012,Employee 012,Team B,Data Entry,2026-07-28,Afternoon,179,116,63,0,1,95,109,3.02,8.0,99.64,Present,Partial,14.5,96.67,0.0,100.0,0.86,93.97,Yes,100,0,64.8,23137,24535,Backlog Exists,High,Excellent,At Risk
REC001093,EMP013,Employee 013,Team B,Data Entry,2026-07-28,Night,109,70,39,2,2,95,64,6.05,8.0,97.81,Present,Partial,8.75,58.33,2.86,97.14,2.86,91.43,Yes,100,0,64.22,23137,24535,Backlog Exists,Low,Good,At Risk
REC001094,EMP014,Employee 014,Team B,Data Entry,2026-07-28,Morning,161,104,57,3,2,95,99,4.88,8.0,97.17,Present,Partial,13.0,86.67,2.88,97.12,1.92,95.19,No,100,0,64.6,23137,24535,Backlog Exists,Average,Good,Met
REC001095,EMP015,Employee 015,Team B,Data Entry,2026-07-28,Night,110,71,39,6,2,95,63,4.96,8.0,91.69,Present,Partial,8.88,59.17,8.45,91.55,2.82,88.73,Yes,100,0,64.55,23137,24535,Backlog Exists,Low,Average,Breached
REC001096,EMP016,Employee 016,Team B,Data Entry,2026-07-28,Night,218,142,76,2,4,95,139,6.33,8.0,98.88,Present,Partial,17.75,100.0,1.41,98.59,2.82,97.89,No,100,0,65.14,23137,24535,Backlog Exists,High,Excellent,Met
REC001097,EMP017,Employee 017,Team B,Data Entry,2026-07-28,Afternoon,145,94,51,8,5,95,82,4.18,8.0,91.06,Present,Partial,11.75,78.33,8.51,91.49,5.32,87.23,Yes,100,0,64.83,23137,24535,Backlog Exists,Average,Average,Breached
REC001098,EMP018,Employee 018,Team B,Data Entry,2026-07-28,Morning,160,104,56,6,2,95,93,4.36,8.0,94.39,Present,Partial,13.0,86.67,5.77,94.23,1.92,89.42,Yes,100,0,65.0,23137,24535,Backlog Exists,Average,Average,Breached
REC001099,EMP019,Employee 019,Team B,Data Entry,2026-07-28,Night,166,108,58,2,2,95,102,5.89,8.0,97.97,Present,Partial,13.5,90.0,1.85,98.15,1.85,94.44,Yes,100,0,65.06,23137,24535,Backlog Exists,High,Good,At Risk
REC001100,EMP020,Employee 020,Team B,Data Entry,2026-07-28,Afternoon,113,75,38,5,2,95,57,8.09,8.0,92.7,Present,Partial,9.38,62.5,6.67,93.33,2.67,76.0,Yes,100,0,66.37,23137,24535,Backlog Exists,Low,Average,Breached
REC001101,EMP021,Employee 021,Team C,Application Processing,2026-07-28,Afternoon,151,99,52,1,2,95,92,6.26,8.0,99.24,Present,Partial,12.38,82.5,1.01,98.99,2.02,92.93,Yes,100,0,65.56,23137,24535,Backlog Exists,Average,Excellent,At Risk
REC001102,EMP022,Employee 022,Team C,Application Processing,2026-07-28,General,133,87,46,3,1,95,82,3.01,8.0,96.92,Present,Partial,10.88,72.5,3.45,96.55,1.15,94.25,Yes,100,0,65.41,23137,24535,Backlog Exists,Low,Good,At Risk
REC001103,EMP023,Employee 023,Team C,Application Processing,2026-07-28,Night,153,100,53,0,1,95,98,2.88,8.0,99.61,Present,Partial,12.5,83.33,0.0,100.0,1.0,98.0,No,100,0,65.36,23137,24535,Backlog Exists,Average,Excellent,Met
REC001104,EMP024,Employee 024,Team C,Application Processing,2026-07-28,Night,111,73,38,3,1,95,65,4.34,8.0,95.49,Present,Partial,9.12,60.83,4.11,95.89,1.37,89.04,Yes,100,0,65.77,23137,24535,Backlog Exists,Low,Good,Breached
REC001105,EMP025,Employee 025,Team C,Application Processing,2026-07-28,Afternoon,117,77,40,3,2,95,64,3.21,8.0,96.64,Present,Partial,9.62,64.17,3.9,96.1,2.6,83.12,Yes,100,0,65.81,23137,24535,Backlog Exists,Low,Good,Breached
REC001106,EMP026,Employee 026,Team C,Application Processing,2026-07-28,Afternoon,198,130,68,2,2,95,123,6.62,8.0,98.63,Present,Partial,16.25,100.0,1.54,98.46,1.54,94.62,Yes,100,0,65.66,23137,24535,Backlog Exists,High,Excellent,At Risk
REC001107,EMP027,Employee 027,Team C,Application Processing,2026-07-28,Afternoon,97,64,33,4,1,95,58,5.92,8.0,94.21,Present,Partial,8.0,53.33,6.25,93.75,1.56,90.62,Yes,100,0,65.98,23137,24535,Backlog Exists,Low,Average,At Risk
REC001108,EMP028,Employee 028,Team C,Application Processing,2026-07-28,Morning,90,59,31,3,2,95,51,5.13,8.0,94.43,Present,Partial,7.38,49.17,5.08,94.92,3.39,86.44,Yes,100,0,65.56,23137,24535,Backlog Exists,Low,Average,Breached
REC001109,EMP029,Employee 029,Team C,Application Processing,2026-07-28,Morning,100,65,35,2,2,95,63,5.62,4.0,97.61,Half Day,Partial,16.25,100.0,3.08,96.92,3.08,96.92,No,50,0,65.0,23137,24535,Backlog Exists,High,Good,Met
REC001110,EMP030,Employee 030,Team C,Application Processing,2026-07-28,General,107,71,36,5,2,95,54,5.35,7.5,92.47,Late,Partial,9.47,63.11,7.04,92.96,2.82,76.06,Yes,100,0,66.36,23137,24535,Backlog Exists,Low,Average,Breached
REC001111,EMP031,Employee 031,Team D,Quality Review,2026-07-28,General,82,63,19,3,1,95,56,3.09,8.0,94.67,Present,Partial,7.88,52.5,4.76,95.24,1.59,88.89,Yes,100,0,76.83,23137,24535,Backlog Exists,Low,Average,Breached
REC001112,EMP032,Employee 032,Team D,Quality Review,2026-07-28,Afternoon,53,41,12,2,1,95,33,6.85,8.0,94.08,Present,Partial,5.12,34.17,4.88,95.12,2.44,80.49,Yes,100,0,77.36,23137,24535,Backlog Exists,Low,Average,Breached
REC001113,EMP033,Employee 033,Team D,Quality Review,2026-07-28,Morning,0,0,0,0,0,95,0,6.87,0.0,96.93,Absent,Pending,0.0,0.0,0.0,100.0,0.0,0.0,Yes,0,100,0.0,23137,24535,Backlog Exists,Low,Good,Breached
REC001114,EMP034,Employee 034,Team D,Quality Review,2026-07-28,Night,117,90,27,8,5,95,78,4.66,8.0,90.96,Present,Partial,11.25,75.0,8.89,91.11,5.56,86.67,Yes,100,0,76.92,23137,24535,Backlog Exists,Average,Average,Breached
REC001115,EMP035,Employee 035,Team D,Quality Review,2026-07-28,Morning,111,85,26,4,1,95,77,3.65,8.0,95.42,Present,Partial,10.62,70.83,4.71,95.29,1.18,90.59,Yes,100,0,76.58,23137,24535,Backlog Exists,Low,Good,At Risk
